date,return,stock
2021-04-21,0.002925,aapl
2021-04-22,-0.011754,aapl
2021-04-23,0.017878,aapl
2021-04-26,0.002973,aapl
2021-04-27,-0.002452,aapl
2021-04-28,-0.006045,aapl
2021-04-29,-7.49E-4,aapl
2021-04-30,-0.015249,aapl
2021-05-03,0.008182,aapl
2021-05-04,-0.036026,aapl
2021-05-05,0.001953,aapl
2021-05-06,0.012722,aapl
2021-05-07,0.005313,aapl
2021-05-10,-0.026144,aapl
2021-05-11,-0.007438,aapl
2021-05-12,-0.025255,aapl
2021-05-13,0.017761,aapl
2021-05-14,0.01965,aapl
2021-05-17,-0.009302,aapl
2021-05-18,-0.011309,aapl
2021-05-19,-0.001283,aapl
2021-05-20,0.020794,aapl
2021-05-21,-0.014877,aapl
2021-05-24,0.013227,aapl
2021-05-25,-0.001575,aapl
2021-05-26,-3.94E-4,aapl
2021-05-27,-0.012454,aapl
2021-05-28,-0.005363,aapl
2021-06-01,-0.002652,aapl
2021-06-02,0.006257,aapl
2021-06-03,-0.012228,aapl
2021-06-04,0.018843,aapl
2021-06-07,8.0E-5,aapl
2021-06-08,0.00665,aapl
2021-06-09,0.003072,aapl
2021-06-10,-0.008056,aapl
2021-06-11,0.009785,aapl
2021-06-14,0.024281,aapl
2021-06-15,-0.006459,aapl
2021-06-16,0.003926,aapl
2021-06-17,0.012523,aapl
2021-06-18,-0.010143,aapl
2021-06-21,0.014005,aapl
2021-06-22,0.012619,aapl
2021-06-23,-0.002092,aapl
2021-06-24,-0.002172,aapl
2021-06-25,-0.002251,aapl
2021-06-28,0.012468,aapl
2021-06-29,0.011435,aapl
2021-06-30,0.004611,aapl
2021-07-01,0.002261,aapl
2021-07-02,0.019407,aapl
2021-07-06,0.014611,aapl
2021-07-07,0.017796,aapl
2021-07-08,-0.009243,aapl
2021-07-09,0.01297,aapl
2021-07-12,-0.004212,aapl
2021-07-13,0.007858,aapl
2021-07-14,0.023815,aapl
2021-07-15,-0.004502,aapl
2021-07-16,-0.014176,aapl
2021-07-19,-0.027283,aapl
2021-07-20,0.025642,aapl
2021-07-21,-0.005145,aapl
2021-07-22,0.009583,aapl
2021-07-23,0.011918,aapl
2021-07-26,0.002891,aapl
2021-07-27,-0.015012,aapl
2021-07-28,-0.012271,aapl
2021-07-29,0.004542,aapl
2021-07-30,0.001509,aapl
2021-08-02,-0.002333,aapl
2021-08-03,0.012565,aapl
2021-08-04,-0.002786,aapl
2021-08-05,7.48E-4,aapl
2021-08-06,-0.004778,aapl
2021-08-09,-3.42E-4,aapl
2021-08-10,-0.003359,aapl
2021-08-11,0.001784,aapl
2021-08-12,0.020561,aapl
2021-08-13,0.00141,aapl
2021-08-16,0.013457,aapl
2021-08-17,-0.006173,aapl
2021-08-18,-0.025832,aapl
2021-08-19,0.00232,aapl
2021-08-20,0.010106,aapl
2021-08-23,0.010205,aapl
2021-08-24,-6.01E-4,aapl
2021-08-25,-0.008457,aapl
2021-08-26,-0.005542,aapl
2021-08-27,0.007159,aapl
2021-08-30,0.029963,aapl
2021-08-31,-0.00846,aapl
2021-09-01,0.004468,aapl
2021-09-02,0.007447,aapl
2021-09-03,0.004221,aapl
2021-09-07,0.015371,aapl
2021-09-08,-0.010135,aapl
2021-09-09,-0.006727,aapl
2021-09-10,-0.033662,aapl
2021-09-13,0.003886,aapl
2021-09-14,-0.009608,aapl
2021-09-15,0.006125,aapl
2021-09-16,-0.001612,aapl
2021-09-17,-0.018519,aapl
2021-09-20,-0.021592,aapl
2021-09-21,0.003422,aapl
2021-09-22,0.016731,aapl
2021-09-23,0.006697,aapl
2021-09-24,6.12E-4,aapl
2021-09-27,-0.010605,aapl
2021-09-28,-0.02409,aapl
2021-09-29,0.006463,aapl
2021-09-30,-0.009356,aapl
2021-10-01,0.008094,aapl
2021-10-04,-0.024913,aapl
2021-10-05,0.014059,aapl
2021-10-06,0.006287,aapl
2021-10-07,0.009044,aapl
2021-10-08,-0.002726,aapl
2021-10-11,-6.3E-4,aapl
2021-10-12,-0.009144,aapl
2021-10-13,-0.004249,aapl
2021-10-14,0.020024,aapl
2021-10-15,0.007484,aapl
2021-10-18,0.011737,aapl
2021-10-19,0.014967,aapl
2021-10-20,0.003356,aapl
2021-10-21,0.001473,aapl
2021-10-22,-0.005299,aapl
2021-10-25,-3.37E-4,aapl
2021-10-26,0.004564,aapl
2021-10-27,-0.003152,aapl
2021-10-28,0.024684,aapl
2021-10-29,-0.018322,aapl
2021-11-01,-0.005623,aapl
2021-11-02,0.007091,aapl
2021-11-03,0.009751,aapl
2021-11-04,-0.003505,aapl
2021-11-05,0.003576,aapl
2021-11-08,-0.005568,aapl
2021-11-09,0.002456,aapl
2021-11-10,-0.019349,aapl
2021-11-11,-3.38E-4,aapl
2021-11-12,0.014235,aapl
2021-11-15,6.7E-5,aapl
2021-11-16,0.006645,aapl
2021-11-17,0.016356,aapl
2021-11-18,0.028136,aapl
2021-11-19,0.016833,aapl
2021-11-22,0.002923,aapl
2021-11-23,0.002419,aapl
2021-11-24,0.003278,aapl
2021-11-26,-0.032191,aapl
2021-11-29,0.021638,aapl
2021-11-30,0.031089,aapl
2021-12-01,-0.003211,aapl
2021-12-02,-0.006148,aapl
2021-12-03,-0.011794,aapl
2021-12-06,0.021275,aapl
2021-12-07,0.034832,aapl
2021-12-08,0.022528,aapl
2021-12-09,-0.002975,aapl
2021-12-10,0.027628,aapl
2021-12-13,-0.020891,aapl
2021-12-14,-0.008055,aapl
2021-12-15,0.028111,aapl
2021-12-16,-0.040056,aapl
2021-12-17,-0.006523,aapl
2021-12-20,-0.008155,aapl
2021-12-21,0.018907,aapl
2021-12-22,0.015203,aapl
2021-12-23,0.003637,aapl
2021-12-27,0.022715,aapl
2021-12-28,-0.005784,aapl
2021-12-29,5.02E-4,aapl
2021-12-30,-0.0066,aapl
2021-12-31,-0.003541,aapl
2022-01-03,0.024696,aapl
2022-01-04,-0.012773,aapl
2022-01-05,-0.02696,aapl
2022-01-06,-0.016835,aapl
2022-01-07,9.88E-4,aapl
2022-01-10,1.16E-4,aapl
2022-01-11,0.016644,aapl
2022-01-12,0.002567,aapl
2022-01-13,-0.019211,aapl
2022-01-14,0.005097,aapl
2022-01-18,-0.019075,aapl
2022-01-19,-0.021249,aapl
2022-01-20,-0.010401,aapl
2022-01-21,-0.012847,aapl
2022-01-24,-0.004876,aapl
2022-01-25,-0.01145,aapl
2022-01-26,-5.63E-4,aapl
2022-01-27,-0.002948,aapl
2022-01-28,0.067451,aapl
2022-01-31,0.02579,aapl
2022-02-01,-9.73E-4,aapl
2022-02-02,0.00702,aapl
2022-02-03,-0.016861,aapl
2022-02-04,-0.001681,aapl
2022-02-07,-0.004243,aapl
2022-02-08,0.018298,aapl
2022-02-09,0.00826,aapl
2022-02-10,-0.023882,aapl
2022-02-11,-0.020426,aapl
2022-02-14,0.001422,aapl
2022-02-15,0.022889,aapl
2022-02-16,-0.00139,aapl
2022-02-17,-0.021499,aapl
2022-02-18,-0.0094,aapl
2022-02-22,-0.017972,aapl
2022-02-23,-0.026205,aapl
2022-02-24,0.016542,aapl
2022-02-25,0.012882,aapl
2022-02-28,0.001637,aapl
2022-03-01,-0.011696,aapl
2022-03-02,0.020379,aapl
2022-03-03,-0.001983,aapl
2022-03-04,-0.018579,aapl
2022-03-07,-0.024004,aapl
2022-03-08,-0.011745,aapl
2022-03-09,0.0344,aapl
2022-03-10,-0.027563,aapl
2022-03-11,-0.024199,aapl
2022-03-14,-0.026922,aapl
2022-03-15,0.029246,aapl
2022-03-16,0.028602,aapl
2022-03-17,0.006433,aapl
2022-03-18,0.020703,aapl
2022-03-21,0.008502,aapl
2022-03-22,0.020587,aapl
2022-03-23,0.0082,aapl
2022-03-24,0.022425,aapl
2022-03-25,0.003727,aapl
2022-03-28,0.005024,aapl
2022-03-29,0.018953,aapl
2022-03-30,-0.006671,aapl
2022-03-31,-0.017936,aapl
2022-04-01,-0.00172,aapl
2022-04-04,0.023417,aapl
2022-04-05,-0.019124,aapl
2022-04-06,-0.018623,aapl
2022-04-07,0.001802,aapl
2022-04-08,-0.011981,aapl
2022-04-11,-0.025847,aapl
2022-04-12,0.011457,aapl
2022-04-13,0.016211,aapl
2022-04-14,-0.030447,aapl
2022-04-18,-0.001332,aapl
2022-04-19,0.014017,aapl
2022-04-20,-0.001016,aapl
2022-04-21,-0.004856,aapl
2022-04-22,-0.028216,aapl
2022-04-25,0.006715,aapl
2022-04-26,-0.038043,aapl
2022-04-27,-0.001468,aapl
2022-04-28,0.044166,aapl
2022-04-29,-0.037292,aapl
2022-05-02,0.001965,aapl
2022-05-03,0.009576,aapl
2022-05-04,0.04019,aapl
2022-05-05,-0.057328,aapl
2022-05-06,0.004716,aapl
2022-05-09,-0.033752,aapl
2022-05-10,0.015984,aapl
2022-05-11,-0.053234,aapl
2022-05-12,-0.027262,aapl
2022-05-13,0.031418,aapl
2022-05-16,-0.01073,aapl
2022-05-17,0.025105,aapl
2022-05-18,-0.058073,aapl
2022-05-19,-0.02495,aapl
2022-05-20,0.001746,aapl
2022-05-23,0.039335,aapl
2022-05-24,-0.019403,aapl
2022-05-25,0.00114,aapl
2022-05-26,0.022934,aapl
2022-05-27,0.039948,aapl
2022-05-31,-0.005361,aapl
2022-06-01,-8.74E-4,aapl
2022-06-02,0.016672,aapl
2022-06-03,-0.039319,aapl
2022-06-06,0.005214,aapl
2022-06-07,0.017433,aapl
2022-06-08,-0.005056,aapl
2022-06-09,-0.036618,aapl
2022-06-10,-0.039394,aapl
2022-06-13,-0.039037,aapl
2022-06-14,0.00665,aapl
2022-06-15,0.019912,aapl
2022-06-16,-0.040459,aapl
2022-06-17,0.011467,aapl
2022-06-21,0.032236,aapl
2022-06-22,-0.003835,aapl
2022-06-23,0.021344,aapl
2022-06-24,0.024221,aapl
2022-06-27,0.0,aapl
2022-06-28,-0.030242,aapl
2022-06-29,0.01294,aapl
2022-06-30,-0.018192,aapl
2022-07-01,0.016035,aapl
2022-07-05,0.018754,aapl
2022-07-06,0.009562,aapl
2022-07-07,0.023716,aapl
2022-07-08,0.004704,aapl
2022-07-11,-0.014868,aapl
2022-07-12,0.006811,aapl
2022-07-13,-0.00254,aapl
2022-07-14,0.020275,aapl
2022-07-15,0.011385,aapl
2022-07-18,-0.020859,aapl
2022-07-19,0.026371,aapl
2022-07-20,0.013419,aapl
2022-07-21,0.014981,aapl
2022-07-22,-0.008143,aapl
2022-07-25,-0.007426,aapl
2022-07-26,-0.008865,aapl
2022-07-27,0.033662,aapl
2022-07-28,0.003565,aapl
2022-07-29,0.032267,aapl
2022-08-01,-0.006173,aapl
2022-08-02,-0.009331,aapl
2022-08-03,0.037534,aapl
2022-08-04,-0.001928,aapl
2022-08-05,-0.00139,aapl
2022-08-08,-0.002907,aapl
2022-08-09,3.03E-4,aapl
2022-08-10,0.025857,aapl
2022-08-11,-0.004441,aapl
2022-08-12,0.021199,aapl
2022-08-15,0.006314,aapl
2022-08-16,-9.24E-4,aapl
2022-08-17,0.008746,aapl
2022-08-18,-0.002295,aapl
2022-08-19,-0.015217,aapl
2022-08-22,-0.023299,aapl
2022-08-23,-0.002031,aapl
2022-08-24,0.001792,aapl
2022-08-25,0.014812,aapl
2022-08-26,-0.038428,aapl
2022-08-29,-0.013784,aapl
2022-08-30,-0.015424,aapl
2022-08-31,-0.010692,aapl
2022-09-01,0.004696,aapl
2022-09-02,-0.013705,aapl
2022-09-06,-0.008249,aapl
2022-09-07,0.009211,aapl
2022-09-08,-0.009664,aapl
2022-09-09,0.018664,aapl
2022-09-12,0.037785,aapl
2022-09-13,-0.060472,aapl
2022-09-14,0.009511,aapl
2022-09-15,-0.019112,aapl
2022-09-16,-0.011021,aapl
2022-09-19,0.024774,aapl
2022-09-20,0.015544,aapl
2022-09-21,-0.020476,aapl
2022-09-22,-0.006396,aapl
2022-09-23,-0.015239,aapl
2022-09-26,0.002258,aapl
2022-09-27,0.006545,aapl
2022-09-28,-0.012732,aapl
2022-09-29,-0.050366,aapl
2022-09-30,-0.0305,aapl
2022-10-03,0.030289,aapl
2022-10-04,0.025301,aapl
2022-10-05,0.002051,aapl
2022-10-06,-0.006648,aapl
2022-10-07,-0.03741,aapl
2022-10-10,0.002353,aapl
2022-10-11,-0.010308,aapl
2022-10-12,-0.004615,aapl
2022-10-13,0.03306,aapl
2022-10-14,-0.032771,aapl
2022-10-17,0.028707,aapl
2022-10-18,0.009365,aapl
2022-10-19,7.65E-4,aapl
2022-10-20,-0.003272,aapl
2022-10-21,0.0267,aapl
2022-10-24,0.014694,aapl
2022-10-25,0.019153,aapl
2022-10-26,-0.019822,aapl
2022-10-27,-0.030939,aapl
2022-10-28,0.072834,aapl
2022-10-31,-0.015531,aapl
2022-11-01,-0.017698,aapl
2022-11-02,-0.038019,aapl
2022-11-03,-0.04333,aapl
2022-11-04,-0.001949,aapl
2022-11-07,0.003895,aapl
2022-11-08,0.004166,aapl
2022-11-09,-0.033753,aapl
2022-11-10,0.085236,aapl
2022-11-11,0.019086,aapl
2022-11-14,-0.009531,aapl
2022-11-15,0.011799,aapl
2022-11-16,-0.008366,aapl
2022-11-17,0.012888,aapl
2022-11-18,0.003775,aapl
2022-11-21,-0.021918,aapl
2022-11-22,0.014555,aapl
2022-11-23,0.005909,aapl
2022-11-25,-0.019788,aapl
2022-11-28,-0.026615,aapl
2022-11-29,-0.021375,aapl
2022-11-30,0.04745,aapl
2022-12-01,0.00189,aapl
2022-12-02,-0.003377,aapl
2022-12-05,-0.008015,aapl
2022-12-06,-0.025698,aapl
2022-12-07,-0.013881,aapl
2022-12-08,0.01206,aapl
2022-12-09,-0.003441,aapl
2022-12-12,0.016257,aapl
2022-12-13,0.00676,aapl
2022-12-14,-0.015658,aapl
2022-12-15,-0.047987,aapl
2022-12-16,-0.014686,aapl
2022-12-19,-0.016037,aapl
2022-12-20,-5.29E-4,aapl
2022-12-21,0.02353,aapl
2022-12-22,-0.02406,aapl
2022-12-23,-0.002802,aapl
2022-12-27,-0.013976,aapl
2022-12-28,-0.031166,aapl
2022-12-29,0.027931,aapl
2022-12-30,0.002466,aapl
2023-01-03,-0.038122,aapl
2023-01-04,0.010262,aapl
2023-01-05,-0.010661,aapl
2023-01-06,0.036133,aapl
2023-01-09,0.00408,aapl
2023-01-10,0.004447,aapl
2023-01-11,0.020893,aapl
2023-01-12,-5.99E-4,aapl
2023-01-13,0.010068,aapl
2023-01-17,0.008718,aapl
2023-01-18,-0.005384,aapl
2023-01-19,4.43E-4,aapl
2023-01-20,0.019039,aapl
2023-01-23,0.023228,aapl
2023-01-24,0.010013,aapl
2023-01-25,-0.004712,aapl
2023-01-26,0.014695,aapl
2023-01-27,0.013592,aapl
2023-01-30,-0.020282,aapl
2023-01-31,0.00898,aapl
2023-02-01,0.00787,aapl
2023-02-02,0.036393,aapl
2023-02-03,0.024107,aapl
2023-02-06,-0.018091,aapl
2023-02-07,0.019062,aapl
2023-02-08,-0.01781,aapl
2023-02-09,-0.006936,aapl
2023-02-10,0.002453,aapl
2023-02-13,0.018632,aapl
2023-02-14,-0.004234,aapl
2023-02-15,0.013808,aapl
2023-02-16,-0.010484,aapl
2023-02-17,-0.007576,aapl
2023-02-21,-0.027042,aapl
2023-02-22,0.002892,aapl
2023-02-23,0.003285,aapl
2023-02-24,-0.018169,aapl
2023-02-27,0.008214,aapl
2023-02-28,-0.003454,aapl
2023-03-01,-0.014349,aapl
2023-03-02,0.004121,aapl
2023-03-03,0.034488,aapl
2023-03-06,0.01837,aapl
2023-03-07,-0.014603,aapl
2023-03-08,0.008342,aapl
2023-03-09,-0.015027,aapl
2023-03-10,-0.013976,aapl
2023-03-13,0.013178,aapl
2023-03-14,0.013991,aapl
2023-03-15,0.002618,aapl
2023-03-16,0.018521,aapl
2023-03-17,-0.005469,aapl
2023-03-20,0.015365,aapl
2023-03-21,0.011873,aapl
2023-03-22,-0.009145,aapl
2023-03-23,0.006945,aapl
2023-03-24,0.008271,aapl
2023-03-27,-0.01237,aapl
2023-03-28,-0.003988,aapl
2023-03-29,0.019598,aapl
2023-03-30,0.009841,aapl
2023-03-31,0.015523,aapl
2023-04-03,0.007672,aapl
2023-04-04,-0.003255,aapl
2023-04-05,-0.011354,aapl
2023-04-06,0.005481,aapl
2023-04-10,-0.016101,aapl
2023-04-11,-0.00762,aapl
2023-04-12,-0.004363,aapl
2023-04-13,0.033535,aapl
2023-04-14,-0.002116,aapl
2023-04-17,1.21E-4,aapl
2023-04-18,0.007477,aapl
2023-04-19,0.006944,aapl
2023-04-20,-0.005863,aapl
2023-04-21,-0.009829,aapl
2023-04-24,0.001877,aapl
2023-04-25,-0.00948,aapl
2023-04-26,-6.1E-5,aapl
2023-04-27,0.027999,aapl
2023-04-28,0.007513,aapl
2023-05-01,-5.3E-4,aapl
2023-05-02,-0.006211,aapl
2023-05-03,-0.006488,aapl
2023-05-04,-0.009963,aapl
2023-05-05,0.045859,aapl
2023-05-08,-4.03E-4,aapl
2023-05-09,-0.010021,aapl
2023-05-10,0.010367,aapl
2023-05-11,0.001094,aapl
2023-05-12,-0.005433,aapl
2023-05-15,-0.002902,aapl
2023-05-16,0.0,aapl
2023-05-17,0.003597,aapl
2023-05-18,0.013574,aapl
2023-05-19,6.28E-4,aapl
2023-05-22,-0.005496,aapl
2023-05-23,-0.015271,aapl
2023-05-24,0.001631,aapl
2023-05-25,0.00667,aapl
2023-05-26,0.014006,aapl
2023-05-30,0.010603,aapl
2023-05-31,-2.82E-4,aapl
2023-06-01,0.015896,aapl
2023-06-02,0.004764,aapl
2023-06-05,-0.0076,aapl
2023-06-06,-0.002062,aapl
2023-06-07,-0.007786,aapl
2023-06-08,0.015347,aapl
2023-06-09,0.002157,aapl
2023-06-12,0.015518,aapl
2023-06-13,-0.002615,aapl
2023-06-14,0.003486,aapl
2023-06-15,0.011136,aapl
2023-06-16,-0.005877,aapl
2023-06-20,4.86E-4,aapl
2023-06-21,-0.005691,aapl
2023-06-22,0.01639,aapl
2023-06-23,-0.001712,aapl
2023-06-26,-0.007582,aapl
2023-06-27,0.014946,aapl
2023-06-28,0.006308,aapl
2023-06-29,0.001795,aapl
2023-06-30,0.02284,aapl
2023-07-03,-0.007815,aapl
2023-07-05,-0.005889,aapl
2023-07-06,0.002506,aapl
2023-07-07,-0.005908,aapl
2023-07-10,-0.010915,aapl
2023-07-11,-0.002814,aapl
2023-07-12,0.008945,aapl
2023-07-13,0.004049,aapl
2023-07-14,7.87E-4,aapl
2023-07-17,0.017158,aapl
2023-07-18,-0.001341,aapl
2023-07-19,0.007047,aapl
2023-07-20,-0.010149,aapl
2023-07-21,-0.006181,aapl
2023-07-24,0.004211,aapl
2023-07-25,0.004503,aapl
2023-07-26,0.004535,aapl
2023-07-27,-0.006603,aapl
2023-07-28,0.013418,aapl
2023-07-31,0.003161,aapl
2023-08-01,-0.004285,aapl
2023-08-02,-0.015611,aapl
2023-08-03,-0.007349,aapl
2023-08-04,-0.049211,aapl
2023-08-07,-0.017405,aapl
2023-08-08,0.005298,aapl
2023-08-09,-0.008995,aapl
2023-08-10,-0.001235,aapl
2023-08-11,3.38E-4,aapl
2023-08-14,0.009349,aapl
2023-08-15,-0.011264,aapl
2023-08-16,-0.004972,aapl
2023-08-17,-0.014662,aapl
2023-08-18,0.002812,aapl
2023-08-21,0.007707,aapl
2023-08-22,0.007874,aapl
2023-08-23,0.021711,aapl
2023-08-24,-0.026519,aapl
2023-08-25,0.012564,aapl
2023-08-28,0.008807,aapl
2023-08-29,0.021576,aapl
2023-08-30,0.018991,aapl
2023-08-31,0.001172,aapl
2023-09-01,0.008428,aapl
2023-09-05,0.001266,aapl
2023-09-06,-0.03645,aapl
2023-09-07,-0.029685,aapl
2023-09-08,0.003486,aapl
2023-09-11,0.006601,aapl
2023-09-12,-0.017208,aapl
2023-09-13,-0.011926,aapl
2023-09-14,0.008744,aapl
2023-09-15,-0.004163,aapl
2023-09-18,0.016772,aapl
2023-09-19,0.006162,aapl
2023-09-20,-0.020195,aapl
2023-09-21,-0.008929,aapl
2023-09-22,0.004932,aapl
2023-09-25,0.007353,aapl
2023-09-26,-0.023676,aapl
2023-09-27,-0.008937,aapl
2023-09-28,0.001524,aapl
2023-09-29,0.003042,aapl
2023-10-02,0.014727,aapl
2023-10-03,-0.0078,aapl
2023-10-04,0.007282,aapl
2023-10-05,0.007172,aapl
2023-10-06,0.014643,aapl
2023-10-09,0.008416,aapl
2023-10-10,-0.003358,aapl
2023-10-11,0.007873,aapl
2023-10-12,0.005048,aapl
2023-10-13,-0.010346,aapl
2023-10-16,-7.27E-4,aapl
2023-10-17,-0.008823,aapl
2023-10-18,-0.007422,aapl
2023-10-19,-0.002163,aapl
2023-10-20,-0.014813,aapl
2023-10-23,6.94E-4,aapl
2023-10-24,0.00254,aapl
2023-10-25,-0.013583,aapl
2023-10-26,-0.024913,aapl
2023-10-27,0.007937,aapl
2023-10-30,0.01223,aapl
2023-10-31,0.002815,aapl
2023-11-01,0.018565,aapl
2023-11-02,0.020482,aapl
2023-11-03,-0.005195,aapl
2023-11-06,0.0145,aapl
2023-11-07,0.014347,aapl
2023-11-08,0.005868,aapl
2023-11-09,-0.002628,aapl
2023-11-10,0.022954,aapl
2023-11-13,-0.008621,aapl
2023-11-14,0.014184,aapl
2023-11-15,0.003036,aapl
2023-11-16,0.009001,aapl
2023-11-17,-1.05E-4,aapl
2023-11-20,0.009235,aapl
2023-11-21,-0.00424,aapl
2023-11-22,0.003508,aapl
2023-11-24,-0.007029,aapl
2023-11-27,-9.48E-4,aapl
2023-11-28,0.003209,aapl
2023-11-29,-0.005424,aapl
2023-11-30,0.003058,aapl
2023-12-01,0.006768,aapl
2023-12-04,-0.00951,aapl
2023-12-05,0.020844,aapl
2023-12-06,-0.005703,aapl
2023-12-07,0.010088,aapl
2023-12-08,0.007385,aapl
2023-12-11,-0.013011,aapl
2023-12-12,0.007889,aapl
2023-12-13,0.016554,aapl
2023-12-14,7.57E-4,aapl
2023-12-15,-0.002729,aapl
2023-12-18,-0.00854,aapl
2023-12-19,0.005346,aapl
2023-12-20,-0.010772,aapl
2023-12-21,-7.7E-4,aapl
2023-12-22,-0.005563,aapl
2023-12-26,-0.002845,aapl
2023-12-27,5.18E-4,aapl
2023-12-28,0.002224,aapl
2023-12-29,-0.005439,aapl
2024-01-02,-0.036443,aapl
2024-01-03,-0.007516,aapl
2024-01-04,-0.012782,aapl
2024-01-05,-0.004021,aapl
2024-01-08,0.023887,aapl
2024-01-09,-0.002266,aapl
2024-01-10,0.005655,aapl
2024-01-11,-0.003228,aapl
2024-01-12,0.001777,aapl
2024-01-16,-0.012394,aapl
2024-01-17,-0.005187,aapl
2024-01-18,0.032051,aapl
2024-01-19,0.015414,aapl
2024-01-22,0.01209,aapl
2024-01-23,0.006631,aapl
2024-01-24,-0.00349,aapl
2024-01-25,-0.001698,aapl
2024-01-26,-0.009054,aapl
2024-01-29,-0.003592,aapl
2024-01-30,-0.019433,aapl
2024-01-31,-0.019547,aapl
2024-02-01,0.013252,aapl
2024-02-02,-0.00542,aapl
2024-02-05,0.009799,aapl
2024-02-06,0.008595,aapl
2024-02-07,5.81E-4,aapl
2024-02-08,-0.005771,aapl
2024-02-09,0.004086,aapl
2024-02-12,-0.009043,aapl
2024-02-13,-0.011338,aapl
2024-02-14,-0.004821,aapl
2024-02-15,-0.001576,aapl
2024-02-16,-0.008466,aapl
2024-02-20,-0.004122,aapl
2024-02-21,0.004177,aapl
2020-11-25,0.021263,amzn
2020-11-27,0.00322,amzn
2020-11-30,-0.008581,amzn
2020-12-01,0.016293,amzn
2020-12-02,-0.005153,amzn
2020-12-03,-0.005258,amzn
2020-12-04,-0.007607,amzn
2020-12-07,-0.00145,amzn
2020-12-08,0.00609,amzn
2020-12-09,-0.023273,amzn
2020-12-10,-8.74E-4,amzn
2020-12-11,0.004802,amzn
2020-12-14,0.012928,amzn
2020-12-15,0.002578,amzn
2020-12-16,0.023679,amzn
2020-12-17,-0.001507,amzn
2020-12-18,-0.010696,amzn
2020-12-21,0.001414,amzn
2020-12-22,1.06E-4,amzn
2020-12-23,-0.006649,amzn
2020-12-24,-0.003957,amzn
2020-12-28,0.03447,amzn
2020-12-29,0.011517,amzn
2020-12-30,-0.010942,amzn
2020-12-31,-0.00884,amzn
2021-01-04,-0.021821,amzn
2021-01-05,0.009955,amzn
2021-01-06,-0.025212,amzn
2021-01-07,0.007548,amzn
2021-01-08,0.006474,amzn
2021-01-11,-0.021754,amzn
2021-01-12,0.002123,amzn
2021-01-13,0.014336,amzn
2021-01-14,-0.01221,amzn
2021-01-15,-0.007452,amzn
2021-01-19,0.005304,amzn
2021-01-20,0.044687,amzn
2021-01-21,0.013275,amzn
2021-01-22,-0.004473,amzn
2021-01-25,5.37E-4,amzn
2021-01-26,0.009707,amzn
2021-01-27,-0.028529,amzn
2021-01-28,0.001558,amzn
2021-01-29,-0.009752,amzn
2021-02-01,0.041746,amzn
2021-02-02,0.011043,amzn
2021-02-03,-0.020164,amzn
2021-02-04,0.00556,amzn
2021-02-05,0.00633,amzn
2021-02-08,-0.008752,amzn
2021-02-09,-0.005414,amzn
2021-02-10,-0.005589,amzn
2021-02-11,-0.007467,amzn
2021-02-12,0.004765,amzn
2021-02-16,-0.002676,amzn
2021-02-17,0.012068,amzn
2021-02-18,0.005904,amzn
2021-02-19,-0.023817,amzn
2021-02-22,-0.02151,amzn
2021-02-23,0.004316,amzn
2021-02-24,-0.011007,amzn
2021-02-25,-0.032937,amzn
2021-02-26,0.011632,amzn
2021-03-01,0.017057,amzn
2021-03-02,-0.016541,amzn
2021-03-03,-0.029358,amzn
2021-03-04,-0.00917,amzn
2021-03-05,0.007658,amzn
2021-03-08,-0.016299,amzn
2021-03-09,0.03688,amzn
2021-03-10,-0.001702,amzn
2021-03-11,0.018133,amzn
2021-03-12,-0.007771,amzn
2021-03-15,-0.002531,amzn
2021-03-16,0.003298,amzn
2021-03-17,0.014089,amzn
2021-03-18,-0.034963,amzn
2021-03-19,0.015393,amzn
2021-03-22,0.011611,amzn
2021-03-23,0.008524,amzn
2021-03-24,-0.016204,amzn
2021-03-25,-0.013308,amzn
2021-03-26,0.001893,amzn
2021-03-29,0.007735,amzn
2021-03-30,-0.006668,amzn
2021-03-31,0.012616,amzn
2021-04-01,0.021398,amzn
2021-04-05,0.020581,amzn
2021-04-06,-9.02E-4,amzn
2021-04-07,0.01709,amzn
2021-04-08,0.006053,amzn
2021-04-09,0.021855,amzn
2021-04-12,0.00213,amzn
2021-04-13,0.00608,amzn
2021-04-14,-0.019903,amzn
2021-04-15,0.013734,amzn
2021-04-16,0.006004,amzn
2021-04-19,-0.008102,amzn
2021-04-20,-0.011129,amzn
2021-04-21,0.008162,amzn
2021-04-22,-0.015884,amzn
2021-04-23,0.009576,amzn
2021-04-26,0.020185,amzn
2021-04-27,0.00247,amzn
2021-04-28,0.011946,amzn
2021-04-29,0.003697,amzn
2021-04-30,-0.001122,amzn
2021-05-03,-0.023617,amzn
2021-05-04,-0.022281,amzn
2021-05-05,-0.012558,amzn
2021-05-06,0.010896,amzn
2021-05-07,-0.004474,amzn
2021-05-10,-0.031202,amzn
2021-05-11,0.01042,amzn
2021-05-12,-0.022577,amzn
2021-05-13,0.003019,amzn
2021-05-14,0.019244,amzn
2021-05-17,0.014628,amzn
2021-05-18,-0.011722,amzn
2021-05-19,-1.49E-4,amzn
2021-05-20,0.004902,amzn
2021-05-21,-0.013828,amzn
2021-05-24,0.012999,amzn
2021-05-25,0.004323,amzn
2021-05-26,0.001873,amzn
2021-05-27,-0.010793,amzn
2021-05-28,-0.002182,amzn
2021-06-01,-0.001372,amzn
2021-06-02,0.004755,amzn
